text,cachaca
"Uma boa tarde, hoje é dia de soborear-mos mas um litrão da deliciosa velho barreiro quem gosta vem comigo vamos tomar uma. Êrrou.",True
"Sou de Belém do Pará...aqui tem uma cachaça muito boa( cachaça de jambu) uma ótima cachaça, sugiro que você faça uma análise com ela.",True
Nossa deve ser uma delícia 😋😋,True
"Boa noite!
Gostaria de fazer a compra da cachaça com a taça... verifiquei no site e não encontrei...tem previsão para entrada em estoque?",True
Arrasaram,False
Qual cachaça do mês?,True
Silvaninha Abreu♥️☝️♾️,True
Com certeza um excelente presente.,False
"Também tenho, é ótima.",True
"Olha pai Cássio Batista, parecido com aquele q vc faz",False
Matuta,False
"Daniela Moraes Mendes, Vânia Nemesio, Lea Camacho oba.... muito bom",True
Show,False
Ok áudio bom,False
Parabéns belo produto CACHAÇARIA NACIONAL muito bom 🤣🤣🤣👍🏻👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,True
Essa é minha marca Takuã,True
Por gentileza aprecio a cachaça wiba mande o preparo completo dos drinks,True
"Eu quero um kit...., quanto custa , to em São Paulo",False
"E lactante pode? 😂😋😋
Por mim topo!",True
opa .....,False
Cigana Cristal do Engenho Sao Paulo P/B,True
"Matriarca jaqueira e balsano, nega fulo carvalho, engenho carvalho, buteco do jay umburana, santo grau Itirapuã carvalho e Jequitibá, e mais umas trinta garrafas de alambiques",True
"Companheira 8 anos
Bylardt extra premium
Anísio Santiago",False
"BREVE ESTAREIM CIMPRANDO ESTE  PRODUTO, APENAS AGUARDANDO OS BARRIS PEDIDOS NA CN",True
"Ricardo C. Rezende, Ursula Lopes Vaz",False
EU QUERO,False
Anísio Santiago voltou a usar a marca Havana a número 1,False
Cachaça é uma delícia amo!!!!,True
top,False
Essa eu recomendo. Ótima.,True
Alberto Taminato,True
Tá tudo certo aqui o som,False
Feliz natal Sanhaçu - cachaça orgânica,True
"Famosinha, Claudionor e Salinas",True
"Que sonho de cerveja 😱
Não posso acreditar, que delícia que dever ser 😱😋☕👏🏻",False
Essa eu recomendo.,True
"Parece que está muito bom, a aparência está ótima.",False
Top,False
Sede,True
Alves Jose,False
https://www.cachacarianacional.com.br/clube-cn,True
Top,False
"Lindos, parabéns  ao casal e muita felicidades.E viva a cachaça. 👏👏👏👏👏❤❤❤❤❤❤",True
Os olhos veem o q o fígado pede 🍻✌,True
Luuh Santos Kamila Cawgirl Cawgirl Juliana Santos,False
Simony de Oliveira olha,False
Sonho experimentar essa cachaça 😯,True
O 5.,False
Chega de dinheiro!! E natal porra!,False
👏🏼👏🏼👏🏼👏🏼👏🏼,False
Amei,False
Uma das melhores que  experimentei!!!,True
"Wisley Izaias
Willian Rodrigues",False
Eu quero com Adria Medeiros Adriana Marques Adelayde Regis,False
Se Deus quiser vamos tomar umas,True
Bom demais,False
Luiz Fernando Ssantoss,False
Cachaça de qualidade...nao perde pras de minas gerais...quem toma um trago antes das refeições e mais felizzz....,True
Contando os minutos....,False
"Me lembrei da propaganda do sonho de valsa, ""AI QUE VONTADE QUE DÁ"".",True
Só as melhores,False
Salve Cachaça  Magnifica! Salve João Luiz e toda a família! Sua simpatia tempera essa maravilha de cachaça que vocês fazem em Miguel Pereira. Sucesso!,True
Claudionor para Claudionor feito Leonardo Andrade,True
"Mano, além do cáqui vai caju tbm?",True
Saudade de vocês!!!!!!,False
"Minha OPINIÃO a artesanal....
E cortida em Carvalho.. ..",True
Ingre Macielle Ana Lúcia Menezes,False
"O valor dos barris de 10 litros  é R$329,00 - Segue o link do Barril de Carvalho 10 litros: http://www.cachacarianacional.com.br/produto/barril-de-carvalho-10-litros-71165",True
"Edson Sorrilha Filho para concorrer aos 10 vales-compra de R$100.00 basta está participando da nossa promoção A Casa da Bebida faz o seu Esquenta. Como participar? Curta nossa fã page no Facebook, e autorize o nosso aplicativo Promoção Esquenta. Para aumentar as suas chances de ganhar o prêmio você pode INDICAR os seus amigos. A cada amigo que você indicar, aceitar participar da promoção. você ganha um cupom. Caso tenha alguma dúvida sobre como indicar seus amigos, acabamos de respostar no post acima para outra participante, a Lorena, as etapas para esse procedimento. Se tiver outras dúvidas, ou se não conseguir prosseguir qualquer etapa da promoção entre em contato conosco!",True
essa é da boa,True
"Porra, Edson Lima Coutinho, Edinho, você fica só instigando, e nada... você já foi melhor hein...lembro que você já me presenteou com umas belezuras dessa...! Kkkkkkkkkkkkkkkkk",True
Gustavo Lima e Eduardo costa jente🤣😂,False
Leandro de Sousa,True
Arlindo Félix Jr. Faz pra nós 🙈🤭😉,False
Mauro Gonçalves,True
Não...a dela não...ela quer me abandonar....kkkkkkkkkk,False
Capricha aí,True
Alexis Zegarra,False
mt    bm,False
"lindo , na proxima vamos levar meu som projeto som de vinil",False
Serra limpa,False
"Agora a Cachaça Companheira está na A Cachaçaria - 1ª Cachaçaria de Santa Cruz do Sul, no Rio Grande do Sul. Estarei lá no dia 11 de agosto!!",True
Melina Cardoso,True
Ana Paula Neves,False
Jose Egito,False
Faltou Gustavo lima e Eduardo Costa pra ficar mais top,False
"Tenho 4 batista ,santo grau ,boazinha , companheira imburana ,companheira extra premium ,vale verde ,seleta ,dona beja,João mendes ,soberana ,nova aliança,vale da canastra,Caribe,germana ,néctar do cerrado ,segredo de Araxá ,palato,ypioca 150,pitu ,nega fulo ,são domingos ,fim de seculo ,canarinha ,famosinha ,Claudionor ,é um barril de 5 litros de imburana com cachaça companheira ,apenas tenho um ano e meio que comecei a colecionar",True
Caninha da Roça.,True
"Alunos da Faculdade Fafire, pós graduação em Educação Ambiental, conhecendo um sistema orgânico de produção agropecuária, o processo de certificação orgânica e boas práticas ambientais na Sanhaçu - cachaça orgânica.",True
"Minha família e eu conhecemos pessoalmente o alambique, a cachaça é top, parabéns!",True
Obrigado Isaías.,False
TOP,False
3 luas . . .etc..tabaroa . . .etc... rs,True
"O vídeo é bem explicativo e muito bem produzido, mas peca pela informação ou falta de informação quanto a localização da fábrica da cachaça Salinas. A fábrica da CACHAÇA SALINAS fica situada em Novorizonte, que por sua vez fica a cerca de 27km de Salinas.",True
Roque Brandão Luis Antonio Oliveira,True
Otima matéria,False
"Chama o velho,",True
Anihaus,False
"Boa noite !
Qualquer dia desses irei fazer uma visita !",False
Já tenho a quem presentar kkkk,True
A minha claro rs caninha quebra gelo,True
Não tem menor é só de âmburana?,True
Só não vou porque estarei na praia....,False
Elaine Pimenta Thaisa Cristina Flavia Pimenta Larisse Rodrigues de Souza,True
Faltou o embaixador,False
Lindo de mais de um amigo,False
"Aguardando a minha dupla do mês chegar, com a boca seca !!",True
"Aqui em Porto Alegre, RS, estão comprando o casco desta cachaça por 50 centavos cada. Fiquei curiosa pra saber se elas, as garrafas, voltam pra vcs ou a velho barreiro está sendo falsificada por aqui?!",True
Carvalho,False
Top,False
Qual eo valor,False
Muito bom,True
Um luxo,False
"Tas vendo, Alvaro Bezerra, Victor Araújo, Rafael Aquino Tabosa, Claudemir Virginio Virginio.",False
Eu quero,False
"Flavio Calzolari 
WhatsApp 62 9 8229 6297",False
Paulo Mulelos Braga,True
👏🏻👏🏻👏🏻👏🏻,False
Grande Rafael 👍👍👍,False
👏👌,False
"Essa é boa mesmo. Na verdade, toda cachaça de Caratinga é muito boa. Terra abençoada para plantação de cana.",True
https://www.facebook.com/maninhacalu/posts/745447318814274,True
É do Ratinho também?,True
Como faz pra associar,False
TOP,False
Faltou gustavo lima.,False
700 conto havana,False
Consumo só a Cachaça Bylaardt de Luiz Alves SC,True
Uhhhhhuuuu🍻,True
Quero conhecer,False
Está eu ñ perco,False
Uberlândia,False
GOSTARIA DE EPWERIMENTAR TRAB NUM BARZINHO.OBRIGADA.,True
Eu ker Tudo.,False
Aí sim hein....,True
"Carvalheira Tradicional, Prazer de Minas e Seleta.",True
MARIA JOÃO,False
Te amo muito,False
Top,False
"Sílvia Gonçalves da Silva, Nathalia Gonçalves, Severiano José Nogueira Reis",False
UP.,False
SÓ SUCESSO!!,False
8/03/2021 é o  dia ideal pra fazer o pingucinho!!!,False
Oi linda,False
Eu quero kkkk,False
Feliz cumpleaños Oto.,False
"Agrião do para , meu tio trouxe do para",True
O cachaça boa,True
"86, rumo aos 100",False
"Não compre cachaça cara. Geralmente são enganaçoes... Quer uma ótima cachaça e muito barata? Compre a PAIOLINHO, do Distrito de Poço Fundo de mesmo nome, em Minas.",True
"Parabéns pelo ótimo trabalho.
Se quiser conhecer o tratamento de tanques em inox para garantir alto nível sanitário que o Eletropolimento e a passivação química podemos falar.",False
"Weber Haus 7 madeiras, reserva do gerente,",False
Jefferson Felipe olha só vc,False
Quanto custa na cachaça ria nacional,True
🔝,False
Eu também  quero muito,False
3,False
Conheço alguem que se pudesse nao perderia um dia se quer kkkkkkkkkkk,True
"De 2 a 12, no corredor do Stand do Sebrae, estaremos lá, Monique Marie de Andrade!!!!",False
E so por encenda ou tem nos mercadoporque eu aida nai vi,False
Janine Nascimento mostra esse site para Marian. O preço é super em conta.,False
"Una buena presentacion ,para el producto..!",True
Eu queroooo,False
Jovelina Corrêia,True
Um dia ainda tomo essa cachaça companheira,True
Miguel tenes que irte a la fabrica a Brasil,True
eu libero até o a champa...,False
Sandra Santos,False
Uiaaaa,False
Vou passar ai segunda pra comprar,False
"Paulo Tonet, Reginaldo Felipe Felipe, Deisis P. Jorge",False
Alzira  e Luzia,False
cachaça bebida nacional de primeira hora,True
"Oque amarga não e o talo dentro do limão, mas as bandas ali se concentra a maior parte da acidez da fruta e a forma que você amacera.",True
Preços,False
Havana !,False
Top !,False
Quero comprar. Qual o preço?,False
"Amigos, tenho feito um esforço intenso de que isso não ocorra, afinal não podemos perder esse momento de fortalecer e consolidar a Cachaça como a bebida Típica do Brasil, e a Caipirinha que é o noss ÚNICO coquetel e que tem reconhecimento para IBA(Associação Internacional de Bartenders)...",True
"Eu compro nessa cachaçaria, são divinas, entrega rápida, as bebidas são bem acondicionadas, comprei até os copinhos😘😘😘",True
"Claudionor ,Carvalheira, piragibana  . E Rosalineira.",False
Hugo,False
Parabéns Família Sanhaçu... excelente trabalho... 👏👏👏,False
Salvador-Bahia,True
Peçanha,True
Olha Andressa Lima,False
ola ai Isabelito Gomes Freire,True
Selma Xavier,False
Kelvin Silva Josimar Silva Junior Avelar Kkkkkk,False
Top D+ essa 8 madeiras,True
Thaynnara Naves,False
Jessica Sebastião kkkk 😘😘😘,False
Daires Marques Antonio Marques Dean Marques,True
convidando também.,False
Cadê o Gustavo Lima e o Eduardo Costa?,False
Filippini Ouro,True
Luckas Pedroso,True
Rodrigo Dias Costa,False
Infelizmente o frete para Pernambuco é muito alto.,False
👏👏👏👏🎂,False
vcs falam isso agora?? eh q vcs nao conhecem as mulheres q conheço.. pinga com limão.. pinga com mel.. e derruba muitos homens...,True
Como faço?,False
Moacir meu guru.,False
Tomas Stade,False
"Eu vi o valor e 220,00 mais o frete",False
Matuta,False
Chique,False
Quero conhecer esse alambique!rs,True
ooo meu deus!!,False
Elisangela Duarte,False
Claudia Santos,False
"Cachaçaria Nacional BF muito boa, mas quando vocês soltaram a Reserva do Gerente nas últimas horas como fui um dos que comprou nas primeiras horas de BF meu pedido já tinha até sido enviado. Não pude aproveitar o frete. Falta de consideração com os que compraram primeiro...",True
Chestelar,False
Eu quero hoooo diliiiiica kkk,True
Um luxo !,True
No meu fundo ( da  casa ),False
Olha Kêmily Alves,False
Cachaça mais top #Amo,True
Que delícia!... a cachaçinha nem se fala foi toda!!!,True
Fernando Nunes,False
Eu seii e a do copo mais cheio!,True
Parabéns !!! Elk e Oto. Q maravilha !!!,False
🎸🍸,True
Nenhuma!!!!! Cachaça é Cachaça se bebe pura.,True
Diego Sabino bora fazer ???,True
😂😂😂😂,False
Vai dar VB água na boca do Lula kkk,True
"Veja bem...se quiser descartar mais alguma, pode descartar lá em casa!!!!!kkkkkkkkkkk",False
Parabéns Wilson Barros !! Sucesso e prosperidade por muitos anos.,False
Grande Oto gente boa abraço amigo,False
Como faço pra comprar um pra mi,True
Sucesso 🙏👏,False
Janete Rita,False
Amanda Lima Alvaro Eleodoro,False
Volupia envelhecida!!!,False
Melhor do Brasil.,True
Adriana Dias da Silva.  Cleber Fiochi,False
top!,False
Coisa bonita simbora,True
Ai sim,True
Vcs já tem representante aqui no estado do RN?,False
KD O EDUARDO COSTA NA LIVE???,False
Ana PaulaCoelho.Thalissa Jalles,False
Parabens Aline Mantovani!! Realmente ficou SHOW👏👏👏,False
Cadê o link?,False
Será que com vodka fica bom?,False
Eu queroooooooooooooooooooooooooooooooooooo aonde eu compro.....😂😂😂😂😂😂😂😂,True
Essa eu não perco por nada,True
Eu qeru. Mho,True
"Que Maravilha!!! Eduardo Costa ñ vai participar,essa Live vai ser Boa  demais, sem o insuportável do Eduardo Costa, cara chato.",False
Pó meu q demora deixa a gente com água na boca,True
Boceis  som meu idolo,False
Paulo Camargo,False
Qual o valor,False
"Olha ai Bruno Vieira Silva 
Kkkkkkkkkkkkkkkkkkkkkk",False
Chega deu água na boca.....,True
Maria Das Graças,True
On attend les bouteilles avec impatience! Jeff les Delices de Fa!,False
Adolfo H. Neto Fábio Ivanki Mauro Cordeiro,False
"Tenho Iguana,Guaraciaba,  Cachaça da venda ,Ponte Nova ,Pingo verde e Coronel todas estas vieram da Cachaçaria Nacional e tenho mais alguns rótulos aqui da minha região",True
"Vale Verde, Boazinha, Salinissima",True
Diego Rafael Souza vish,False
Está entre as melhores que já tomei. Excelente mas difícil de ser encontrada no norte.,True
Saudades desse homem sábio 👏🏻❤️,False
Nossaaaaa!,True
Top,False
Show!,False
A melhor do Brasil,True
Vanessa Ribeiro Belem,True
Juliano Martins da Costa,False
sou. uma. mae.  apaixonada. pela. wiba,False
Jambucana! É sensacional,True
Maicon Caione,False
eu quero ganhar,False
"Ismael Carlos Anacleto
Fernanda Monique Reichel",False
Top,False
Cachaça Da Chica!,True
Nossa adoro  uma caipirinha,True
Mto bacana! Parabéns família Guaraciaba!,False
cachaça organica ? preciso provar.kkkkkkkkkkkk,True
"Sempre Orgânico, cada dia mais sustentável...",False
Eliane Gomes  Belzinha Fernandes Fernandes,False
Parabéns!🎉,False
JOAO ANDANTE,False
Esta Claudionor é sensacional!!!,False
Vou tomar  com vocês,True
Aí sim Mano,True
"Loja com muitas variedades ,vale a pena conhecer!!!",True
Marino Minto,True
É uma delícia a cachaça... Conheci numa visita técnica,True
"Esta é boa mesmo. Eu tenho barril de UMBURANA , tem a idade do meu filho mais novo, 34 anos.
É uma cachaça boa pra harmonizar com linguiças (principalmente as apimentadas) carnes e carnes de caça. Como caititu e outros.",True
👏👏👏👏👏👏,False
Dia do meu aniversário.,False
Zizi Gomes,False
Parabéns!!!! Arrasaram 👏🏼👏🏼👏🏼👏🏼👏🏼,False
Que lindos demais sorriso lindo parabéns,False
já esperando as minhas😀😀😀,False
Juliano Lopes...😏,True
Não pra deixa de ama essas três n heim Marília Mendonça  te amo de mais só kkkkkk aoooooooo Goiânia,False
"Prezados, além de ser do Sul de Minas tem excelente qualidade. Abraços Edison Costa - Garimpo da Cachaça",True
Adrienne Tayná quero,True
Quero conhecer!,False
Olha Andre Nascimento!!!!,False
https://youtu.be/VogfaL3VK3c,True
"Rapaz...parece top, gostaria imensamente de degustar dessa iguaria.",False
Eu já provei é uma delicia!!!!!!!,False
Eu quero ganhar,False
"Fabiano Galindo, vc nem apareceu na Fenearte esse ano, né?!",False
A minha era de litro e chamava-se Morrão.,True
Essa eu super recomendo é ótima,True
Eu,False
"A Locomotiva, blend de angico, carvalho e grápia, produzida em Santa Tereza/RS pelo Ivandro Remus",False
Jaqueline Oliveira,False
Eduardo Costa queimou o filme na Life do Leonardo,False
Affffff.. Zé Jovem! E eu nem bebi! Hahahahaha,False
Sem juízo nenhum....tem Tapparo ainda...,True
Serra limpa sem dúvida,False
"Prezado Wilson é um imenso prazer e satisfação ter a WIBA como Sócia Benemérita e parceira da ABB nos últimos quatros anos! Parabéns pelos excelentes produtos lançados pela Wiba Cachaça branca puríssima, Amburana, Blend de Carvalho, Blend de Carvalho Especial 3 anos e continuaremos juntos em todos os nossos Eventos, Cursos, MasterClass, Caipirinha World Cup e CBC! Um forte abraço!",True
Top,False
Feliz Natal e um Próspero Ano Novo!!!,False
Vai me matar de curiosidade amigo?,False
"O evento será na Sanhaçu e no Hotel Monte castelo, em Gravatá, Marcus Melo
O valor é R$ 180,00 com almoço
Mais informações ligue para (81) 8814-9403 ou (81) 3327-2773",False
Bommmm,True
adoro a dona beja!,False
Quanto uma dessas?,True
Willi Mateus Aline Mateus,False
Quero ganhar,False
"Minha caipirinha já está pronta, tchau !.",True
Se fizer a inscrição é pago,False
Boa noite!!!! Precisa de jurado?!!!!....ou melhor degustador?!!,True
Ronald Corrente,False
"parabéns prima, essa é da boa",True
DELICIOSA!!!!!!!,False
"Nem tanto, já experimentou?!  Produto de extrema qualidade tem valor agregado naturalmente...coisa fina...não se trata de cachaça de prateleira...isso é Extra Premium!!",True
Parabéns pelos pais Max Silva e irmãos,False
faça uma visita ao nosso site e compre uma da sua preferência,False
Eduardo costa ta por fora so faz cagada 🤮,False
Pietra Caroline Kamily Vitoria,False
Gostaria de encomendar,False
En pleine forme. Abracos,False
Sei não. Bebo,True
Frida da Cachaça Blumenau ! 6 anos no carvalho americano,True
Daniela Andre Rodrigues,False
"Aparecido Inacio Carneiro
Giovana Dos Anjos",False
Da roça!,True
quero um desses,True
Rita Alves. Adriele Oliveira,False
Cana,False
Vou ver,False
Josiel Santos,False
Deve ser uma delícia  eu quero ganhar,False
Olha Paulo Guerra você  conhece  muito  ne,True
"Más bebo cachaça, como bom pernambucano desde sempre",True
Legal alambique 👍,True
"Melhor cachaça do Brasil,essa eu aprovo",True
Felipe Medeia Lugão Ícaro Lugão,False
"Troço uma Maria da cruz , por uma dessa topa Rafael Araujo???",True
Deliciosa.,False
"Elizete Marcolino Belinazo .
Já pensou.... já é uma delícia, flambada com pinga então...hummm",True
Quero a receita,True
Uia!,False
Como faço para adquirir?,False
Renato Sartori,True
Vanderson Morais de Assis,False
Andante,False
https://youtu.be/e6g14UDi9EU,True
Maira Andressa olha isso kkk,False
Olha Lucia Freitas,False
Quero ver Leo com Daniel  Será um show tbem,False
3,False
Tio Mingote!!!,False
Rafael Mota Heytor Souza Renan Ferrer Guilherme Carneiro Pedro de Luca,False
Me manda umas amostras grátis,True
"Visita 10, com a turma de Segurança do Trabalho!",False
Visitei e super recomendo vende qualidade,True
quero ganhar,False
Maravilhosa....,False
"Menina linda sempre com o sorriso juvenil  , nos proporciona  alegria Marinete Santana",False
cadê que não me levou....kkkkkkkkkkkkkkkkkkkkkkkkk,False
A Cachaça Dom CabraL é um preço muito acessível e qualidade excelente. 😋🇧🇷🥃,True
Muito bom  quanto custa,True
SENSACIONALLLLLLLLLLLLLLLLL !!!,False
Tomei dela...cachaca de qualidade...,True
"Clécio Ramon Meneses, Emilio Olegario Neto, Júnior Costa, Júnior Adams, Edson Silva de Lima, Vanderlei Silva!",False
Um dedinho quase todo domingo! rsrsrs,True
Josy Casicava,False
Quanto custa a ouro,True
"Cintia Gobbi,Fátima Fragosso",False
Canarinha,True
Domingos Alves Nogueira Jr.,False
José Carlos Andrade,False
Tamara Masi 😍😍😍,False
Show,False
Parabéns,False
Saudades,False
Olá Felipe Jannuzzi ! Estamos acompanhando via facebook e página e achamos fantásticos. Está em nossos planos conhecê-los melhor e seus projetos!,False
Pra parcelar em 2x ta cara hein.....,True
Dois lindaoooo,False
"Top, umas das melhores que experimentei, recomendo!!",True
Gabrielly Rodrigues,False
Cachaceiro que se preza marca o pontinho dele todo dia bem na moderada mas todo dia,True
👏🏾👏🏾👏🏾,False
"Marcyanno Silva, bora comprar?",True
Opa! Vocês vendem essas taças ???,True
"Cachaça tem que ser pura, só envelhecida em Tonéis de Carvalho.",True
"Bonito mesmo.
Parabéns.",False
Gustavo Possavatis,True
SUCESSO  a família SANHAÇU.SUCESSO SEMPRE 🙏🙏👏👏,False
Marcelo Jacinto,False
Logo que nasci,False
Muito bom!!,False
Henrique Vasconcelos ai o licor,True
Concordo,False
Como posso adquirir esse seu produto .,True
"Manda uma de presente, Parmera",True
E nós,False
Uauuuu!,False
Ypioca,True
Kaio Vinicius,False
licor 43,False
Rodrigo Tessaro R,False
Ui! top,False
Vale verde especial 12 anos,False
"Eh disso que eu estou falando, vamos subir o nível Luiz Sobrinho",False
Ronaldo Versan veja essa...,False
Carvalheira,False
"Aí Rita Zeine, essa só fizeram 1000.",True
"Germana Uchoa, é dessa que eu falei....",True
Qual preco,False
Primeiríssimo...,True
João Alves Almeida Alexandre Barutti Alexandre Santos de Souza Eliene Nunes Margareth Barbosa Gloria Cardozo Nogueira Edilson Sc Juliana Loyola Carla Godinho Vidal Eliane Ribeiro Kinca Dias Neide Sousa Reginaldo Silva Santos Sara Almeida Um Gole de Cachaça,True
qual é o preço,False
E muito boa essa cachaça. Acho uma das melhores.,True
😱😱que tudo kkk,False
Feliz Natal.,False
E Walter Souza,False
Está cachaça e  paranaense,True
Gilmar Rodrigues Rodrigues,False
Anderson Farfus,False
Fabiana Tonini,False
Parabéns Heleno. Sei como Vc deu duro para chegar onde chegou. Me lembro do tempo de Matrona. Bons tempos! O seu sucesso é mais que merecido.,False
"Parabéns Wilson muito sucesso sempre ,e mtos anos de vida abração !",False
Tem licor midori !? E ponche kubA!?,True
Susana Molinari,False
WIBA!!!!!,False
Opa to aqui,True
Coisa bonita,False
Esta caro VC não acha,True
Que lugar fica,False
Meus amigos não bebem.,False
Muito boa salinas,False
Mauro Maschietto,True
Quê  lindos,False
Elaine Delboni olha que romântico,False
Samantha Amurielly Ana Paula Cassimiro Bueno,False
Brito,True
"Adoro essa cachaça,muito boa!!!",True
Ypióca,True
Como faz pra comprar  uma garrafa dessa,True
"Fabricio Costa
Fabricio Silva",False
Eduardo Martins,False
"Mais imbecil impossível.  A Nação sendo entregue ao Capital Estrangeiro ( USA) e vc vem falar asneiras.  Vá estudar ... e a Cachaça Sanhaçu se prestando ao discurso de ódio, Lamentável...",True
Um luxo,False
Caue Magistre Gisele Silva Camila Passos Ulisses Zanardo Roberto Carvalho,False
Kd??,False
"Joelma Marques, Alecssandra Cristina, Denise Gomes, Alessandra Pongeti, Aline Gomes, Aline Lima temos q experimentar",True
Lugar toppp!!!!,False
"Sensacional, que profissionalismo.",False
Saudades desse lugar ♥️,False
kkkkkkkkkkkkkkkkkkkkk,False
Gostei do rótulo!,True
Fiz essa receita e saiu muito boa demais !!!,True
Não vi o bonsai de pata de elefante decorando  o stand 179!!!!!!!!!!,False
Muito boa.,False
"Decisão!!!
Prata...
Ótima!",False
Não importa o tira-gosto! O importante é estar acompanhado de uma boa “prosa”!!!,True
Top,False
Lindas embalagens,False
Parabéns!,False
Carasuipe,True
Iniciando os trabalhos do último dia de feriado com caipirinha de Velho Barreiro de maracujá! 😊😁 com Felipe Bragion e Jonatan Vieira,True
Andreia Santos,False
envia o endereço!!!,False
LINDO MEU ídolo,False
Obaaaaaa,False
Aí é top em irmão,False
À direita e à esquerda de quem?,True
"Aquela que fica no bar da roça, sem rotulo e feita em alambique pequeno.... o resto e pinga com marca e preço alto",True
Parabéns?,False
Vamos? Poliana Duarte,False
"Espero que continuemos encontrando preços bons, depois de tanto sucesso...",False
"Opa, legal, esse ano faço 51 quanto sai ?",True
Tamo junto,False
Alexandra Ferreira unnn faz pra nois,True
Dane DaneDane Paulo Henrique Marques Farley Henrique,False
Qual o preço  dela,True
👏🏾👏🏾🔝,False
Top,False
Saúde!,True
essa é top....,False
Ceio que alguns de Areia seria legal !!!,True
Parabéns à campeã!,False
"Parabéns, muitas felicidades!",False
Cachaça Usina Velha,True
Topi,True
É  por essas e  outras que  eu te amo  CACHACEIRO,True
Essa também e top 🎸🍸,True
"Cachaça Gogó da Ema., Cachaça Havaninha e Cachaça Princesa Isabel ?",True
Sábado passo por ai!,False
Filme ? Eu dormiria rapidinho... Prefiro ouvindo músicas...,False
Pitu,False
Rio de janeiro,False
se eu ganhar vai ser bem vindo,False
Certificação regular.,False
Maravilhoso,False
Gostaria de degustar,True
"uma dica: coloque as dimensões do barril p facilitar em centímetros: largura, altura, medidas da base, é importante ...",False
Vamos lá !!!,False
"Fiz minha primeira compra, e farei muitas.
Recebi aqui em São Paulo e muito bem embalado e com brinde na caixa.
Gostei das cervejas catarinense.",False
E o Gustavo Lima ?,False
Cabaré,True
Chique,False
"Ilma Figueiredo
Juliana Lemos",False
"O bom da vida, mulher e cachaça, com as duas temos que ter muita responsa.",True
Elk Barreto! Muito sucesso sempre! bjs bjs bjs,False
Serra limpa e a melhor cachaça da paraiba,True
VIVA o Seu João da Magnífica!!!,False
Vale da Canastra,True
Aline Melo Alisson Sousa Moura,False
Dona Fulô,True
Marcus Vinicius kkk,False
"Parabéns.  Isso é o retorno pela dedicação, e amor do fruto de vcs.  Sucesso sempre . Vivaaa!!! 🍡🎋🎊🎀🎖🎗🥂🍾",True
"Que legal Kerssia Melo,  eu quero levar meus alunos",False
Lindas,False
Cida Silva Os-Bartira Vicosa-mg,False
Paulo Viinicius,False
Caio Cabral,False
Matheus Benites sobre os 400 de Jandaia.,False
Un dia vai dar certo bju ❣️💕,False
E Gustavo lima?,False
Eliseu Soares,True
parabéns!,False
Cristian Vidal Thedy Silva Douglas Soares Diógenes Campos Bruno Henrique Juliele Ferreira,False
Amiga queria isso em Bianca Carneiro,True
Paulo Fernando Bassan,False
Essa cachaça e muito boa,True
Olha ai Augusto Viana!!!,False
Marcelo Ermini,False
Já fiz e gostei,True
Nilson Rodrigues,False
Do  Bene . Pedro Leopoldo,False
Feliz ano novo,False
Adilson,False
Tamara Gallo o que vc acha?,False
Edilson Araujo,False
Néctar dos deuses,True
Falto o eduardo costa,False
Já quero,True
Kkkkkkk tudo Cachaceiros,True
Rodrigo Santos,False
"melhor dizendo, hoje eu so quero tomar uma dose de cachaca boa !",True
Melhor coisa ja feita <3,True
Onde compro?,False
Hulk,False
"Michel Rasquinho
Michel Carlos
Tiago Dolcci
Sebastião Laurenço
Marcelino Silva",True
Parabéns merecidamente,False
"No como fazer não vai cachaça, então é suco... Kkkkkkk",True
esse licor e otimo,True
"Andreza amiga, queremos, sim ou claro? 😂😬",False
A Cachaça Dom Cabral é maravilhosa 🇧🇷❤️😋,True
Para abrir o apt tomo duas antes  durante  a refeição tomo ceva para tirar  apt,True
Dae piazada Augusto Zimermann e Paulinho de Souza nos estamos contribuindo para isso kkkkkkkkkkkkkkkkkkkkkkk,False
Luana Galiza,False
Gatos,False
Top,False
Aquela que ainda não tomei!,True
"Tbm quero uma de presente Leonardo # Eduardo costa.
Adoroooo um cachacinha😍😍😀",True
"Alexandre, belo catálogo, muito bem feito e linda linha de produtos. Parabéns 🍾🎉🎈",True
Deixa eu ver com calma... Acho que na minha atual situação se eu beber mais que um gole entro em coma alcoólico...,True
Sonia Pignatti,False
Concordo plenamente,False
Vou adquirir uma,True
"Ah! Não vou nem olhar os nomes
 Já deu água na boca, de vontade de tomar uma dose dupla.",True
Faltou  o  Imperador    com  aquela   simpatia    pense  numa  alma  boa   gosto  muito  do  Bruno  e Marone     fica com  Deus. Leonardo  .você  nem  se fala    é  demais,False
Boa  tarde  nossa  amei  esse  sorteio  que  papai  noel  mande  uma  delicia  dessa   para  eu  meu  filhos  e  meu  genro  e  minha  nora   s,True
só pingaiada né,True
Boa noite,False
Só sei que todas são BOAS!!! 🥃🥃🥃,True
"Priscilla Baracho Couto, olha outra aí...",False
Cachaça Bassi é claro...,True
Muito boa!,False
Dina Souza,False
uai a havana la em salinas se arruma por 1200,False
Corote.,True
"Pessoal, não tem jeito! Havana será sempre a melhor... aquela fa tampinha enferrujada. Não existe igual!",True
