text,labels_int,labels,llama3,mistral,is_opinative,gemma2,gpt-3.5-turbo-0125,cachaca
"Compre Vinho Casa Valduga Duetto Pinot Noir Shiraz 750 ml. por apenas R$ 33,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Trapiche Malbec 187ML 187 ml. por apenas R$ 8,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Royal Salute 62 Anos 1000 ml. por apenas R$ 10.350,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,positive,positive,False,neutral,positive,false
"Compre Vinho Cosecha Tarapaca Sauvignon Blanc 750 ml. por apenas R$ 18,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Los Cardos Merlot 750 ml. por apenas R$ 47,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vodka Belvedere Black Raspberry 700 ml. por apenas R$ 168,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Trivento Amado Sur Malbec 750 ml. por apenas R$ 57,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Licor Nocello Toschi 700 ml. por apenas R$ 60,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Chateau La Croix Meunier 750 ml. por apenas R$ 154,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Ballantines 30 anos 700 ml. por apenas R$ 1.634,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Dominio de Atauta Ribera de Duero Tinto 750 ml. por apenas R$ 235,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Concha Y Toro Reservado Carmenere 750 ml. por apenas R$ 22,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Aceto Balsamico Di Modena 250 ml. por apenas R$ 9,10 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Terrazas Reserva Cabernet Sauvignon 750 ml. por apenas R$ 65,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Suco de Uva Casa de Madeira Integral LT 1000 ml. por apenas R$ 14,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Dal Pizzol Touriga Nacional Tinto 750 ml. por apenas R$ 44,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vodka Tsarskaya Zolotaya Premium 700 700 ml. por apenas R$ 215,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Licor Weber Haus Chocolate 375 ml. por apenas R$ 25,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,true
"Compre Vinho Santa Cristina Tinto Seco 750 ml. por apenas R$ 47,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Los Cardos Merlot 750 ml. por apenas R$ 47,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Aguardente Composta Weber Haus Anis 500 ml. por apenas R$ 29,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Luiz Argenta Reserva Merlot 750 ml. por apenas R$ 51,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Miolo Quinta Do Seival Cabernet Sauvignon 750 ml. por apenas R$ 64,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Alamos Cabernet Sauvignon 750 ml. por apenas R$ 43,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Johnnie Walker Blue Label King George V 750 ml. por apenas R$ 1.304,10 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Espumante Ramiro II Cava Brut 750 ml. por apenas R$ 46,10 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Casal Garcia Verde Tinto 750 ml. por apenas R$ 34,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Espumante Santa Colina Moscatel Rose 750 ml. por apenas R$ 20,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Borba Reserva Alentejo Tinto 750 ml. por apenas R$ 87,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Glen Carlou Tortoise Hill 750 ml. por apenas R$ 56,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Amarone Villa Arvedi Valpolicella 750 ml. por apenas R$ 196,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Bom Juiz Alentejo Reserva 750 ml. por apenas R$ 74,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Xarope Monin Mandarim - Tangerina 750 ml. por apenas R$ 49,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,true
"Compre Vinho Crasto Douro 750 ml. por apenas R$ 55,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Dewars 12 Anos 1000 ml. por apenas R$ 126,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Coroa de Rei Porto White 750 ml. por apenas R$ 51,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Espumante Peterlongo Elegance Brut Champenoise 750 ml. por apenas R$ 53,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Villard Estate Pinot Noir 750 ml. por apenas R$ 101,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Macallan Fine OAK 12 Anos 700 ml. por apenas R$ 290,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Zohar Malbec 750 ml. por apenas R$ 45,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Champagne Dom Ruinart Brut 750 ml. por apenas R$ 792,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Espumante Salton Evidence Brut 750 ml. por apenas R$ 45,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Regia Colheita Alentejo DOC 750 ml. por apenas R$ 45,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Dewars 12 Anos 1000 ml. por apenas R$ 126,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Rum Zacapa Solera Cetenario Gran Reserva 750 ml. por apenas R$ 159,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Espumante Salton Moscatel 187ML 187 ml. por apenas R$ 11,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,true
"Compre Vinho Luiz Argenta Gran Reserva Chardonnay 750 ml. por apenas R$ 78,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Espumante Dezem Extrus Demi Sec 750 ml. por apenas R$ 39,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Casa Valduga Duetto Chardonnay Riesling 750 ml. por apenas R$ 27,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Septima Syrah 750 ml. por apenas R$ 25,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Nederburg Chardonnay 750 ml. por apenas R$ 47,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Xarope Monin Mandarim - Tangerina 750 ml. por apenas R$ 49,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,true
"Compre Vinho Coroa de Rei Douro 750 ml. por apenas R$ 33,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vodka Absolut Apeach 1000 ml. por apenas R$ 67,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Salton Volpi Sauvignon Blanc 750 ml. por apenas R$ 33,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Salton Desejo Merlot 750 ml. por apenas R$ 71,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Siete Soles Cabernet Sauvignon 750 ml. por apenas R$ 28,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Royal Salute 62 Anos 1000 ml. por apenas R$ 10.350,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Clos Resseguier Malbec 750 ml. por apenas R$ 75,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Leyda Reserva Pinot Noir 750 ml. por apenas R$ 58,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,neutral,false
"Compre Vinho Los Haroldos Cabernet Sauvignon Malbec 750 ml. por apenas R$ 20,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Landelia Malbec 750 ml. por apenas R$ 67,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Rispollo Rosso Cabernet Merlot Petit Vedot 750 ml. por apenas R$ 49,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho H Stagnari Dayman Tannat 750 ml. por apenas R$ 151,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Whisky Willian Lawsons Blended 1000 ml. por apenas R$ 49,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Whisky Macallan Fine OAK 12 Anos 700 ml. por apenas R$ 290,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Grappa Casa Valduga Cabernet Sauvignon 200 ml. por apenas R$ 30,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Los Haroldos Cabernet Sauvignon Malbec 750 ml. por apenas R$ 20,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Castillo de Molina Pinot Noir Reserva 750 ml. por apenas R$ 36,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Porto Messias do Porto Ruby 750 ml. por apenas R$ 43,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Luiz Argenta Chardonnay 750 ml. por apenas R$ 51,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho San Carlo Frascati Superiore 750 ml. por apenas R$ 24,10 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Tequila Don Julio Blanco 750 ml. por apenas R$ 129,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho H Stagnari Premier Tannat 750 ml. por apenas R$ 34,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Benegas Syrah 750 ml. por apenas R$ 85,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,neutral,false
"Compre Rum Montilla Carta Branca 1000 ml. por apenas R$ 18,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Cousino Macul Antiguas Reservas Merlot 750 ml. por apenas R$ 55,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vodka Finlandia 1000 ml. por apenas R$ 66,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Castillo de Molina Pinot Noir Reserva 750 ml. por apenas R$ 36,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Obra Prima Gran Reserva Familiar Maximus 750 ml. por apenas R$ 193,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Nieto Senetiner Reserva Cabernet Sauvignon Shiraz 750 ml. por apenas R$ 45,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Espumante Rosa Malbec Brut 750 ml. por apenas R$ 37,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Trapiche Astica Merlot Malbec 750 ml. por apenas R$ 16,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Suco de Uva Campo Largo Integral 500 ml. por apenas R$ 5,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vodka Absolut Peppar 1000 ml. por apenas R$ 67,80 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Latitud 33 Cabernet Sauvignon 750 ml. por apenas R$ 28,60 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Espumante Peterlongo Presence Moscatel 750 ml. por apenas R$ 33,20 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Vinho Nieto Senetiner Malbec Petit Verdot 750 ml. por apenas R$ 45,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Norton Malbec DOC 750 ml. por apenas R$ 40,10 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Miolo Reserva Merlot 750 ml. por apenas R$ 30,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Primitivo Puglia Tinto 750 ml. por apenas R$ 34,40 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Espumante Elyssia Gran Cuvee Brut 750 ml. por apenas R$ 89,00 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,true
"Compre Whisky Royal Salute 38 Anos 700 ml. por apenas R$ 3.800,50 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,neutral,positive,false
"Compre Vinho Petite Fleur Tinto 750 ml. por apenas R$ 108,30 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Vinho Chartron La Fleur Bordeaux Merlot Cabernet 750 ml. por apenas R$ 55,70 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
"Compre Aperitivo Jagermeister 720 ml. por apenas R$ 54,90 ou 6x sem juros na Bebida Online http://t.co/Nuj5gLwF",1.0,neutral,neutral,positive,False,positive,positive,false
